"NCBI.ID","nuSSU","nuLSU","AbdA","Wg","LR","COI","EF1aF1","EF1aF2","ArgK","CAD","Top1","Ubx","Taxon","Genus","Tribe","Subfamily","Family"
"611015",NA,NA,NA,NA,NA,"GU709879",NA,NA,NA,NA,NA,NA,"Leptogenys maxillosa","Leptogenys","Ponerini","Ponerinae","Formicidae"
"611034",NA,"JQ023520",NA,"JN419143","JN675425",NA,NA,NA,NA,"JX310596",NA,NA,"Leptogenys occidentalis","Leptogenys","Ponerini","Ponerinae","Formicidae"
"611037",NA,NA,NA,"KM579220",NA,"KF200796",NA,NA,NA,NA,"KM578941",NA,"Leptogenys oswaldi","Leptogenys","Ponerini","Ponerinae","Formicidae"
"611041",NA,NA,NA,NA,NA,"GU709877",NA,NA,NA,NA,NA,NA,"Leptogenys pavesii","Leptogenys","Ponerini","Ponerinae","Formicidae"
"611084",NA,NA,NA,NA,NA,"LN609127",NA,NA,NA,NA,NA,NA,"Leptogenys sulcinoda","Leptogenys","Ponerini","Ponerinae","Formicidae"
"1674328",NA,NA,NA,"KM579219",NA,NA,NA,NA,NA,NA,"KM578940",NA,"Leptogenys toeraniva","Leptogenys","Ponerini","Ponerinae","Formicidae"
"611092",NA,NA,NA,"KM579221",NA,"KF201073",NA,NA,NA,NA,"KM578942",NA,"Leptogenys truncatirostris","Leptogenys","Ponerini","Ponerinae","Formicidae"
"611102",NA,NA,NA,NA,NA,"DQ176227",NA,NA,NA,NA,NA,NA,"Leptogenys voeltzkowi","Leptogenys","Ponerini","Ponerinae","Formicidae"
"411759","EF012877","EF013005","EF013133","JN419146","JN675427",NA,"EF013280","EF013442","MF626169","JX310598","MF626060","MF625951","Loboponera politula","Loboponera","Ponerini","Ponerinae","Formicidae"
"374076",NA,"DQ400998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loboponera vigilans","Loboponera","Ponerini","Ponerinae","Formicidae"
"1932948",NA,"JQ023542",NA,"JN419167","JN675441",NA,NA,NA,NA,"JX310618",NA,NA,"Mayaponera constricta","Mayaponera","Ponerini","Ponerinae","Formicidae"
"1885322",NA,"JQ023540",NA,"JN419165","JN675433","KU504874",NA,NA,NA,"JX310610",NA,NA,"Megaponera analis","Megaponera","Ponerini","Ponerinae","Formicidae"
"613573",NA,"MF626115","MF625684","KM579224","MF626224","GU709830",NA,"MF625897","MF626170",NA,"MF626061","MF625952","Mesoponera ambigua","Mesoponera","Ponerini","Ponerinae","Formicidae"
"613600",NA,NA,NA,NA,NA,"LN609170",NA,NA,NA,NA,NA,NA,"Mesoponera caffraria","Mesoponera","Ponerini","Ponerinae","Formicidae"
"1885316",NA,NA,NA,"JN419168","JN675446","KU504875",NA,NA,NA,"JX310624",NA,NA,"Mesoponera ingesta","Mesoponera","Ponerini","Ponerinae","Formicidae"
"2233916",NA,"MF626116","MF625685","MF626007","MF626225",NA,NA,"MF625898","MF626171",NA,"MF626062","MF625953","Mesoponera melanaria","Mesoponera","Ponerini","Ponerinae","Formicidae"
"369172","DQ353520","DQ353650","DQ352989","DQ353130","DQ353246",NA,NA,NA,NA,NA,NA,NA,"Myopias lobosa","Myopias","Ponerini","Ponerinae","Formicidae"
"612605",NA,"MF626117","MF625686","MF626008","MF626226","KU504876",NA,"MF625899","MF626174","JX310600","MF626065","MF625956","Myopias tenuis","Myopias","Ponerini","Ponerinae","Formicidae"
"2037980",NA,NA,NA,NA,NA,"MF925845",NA,NA,NA,NA,NA,NA,"Neoponera bactronica","Neoponera","Ponerini","Ponerinae","Formicidae"
"1720227",NA,NA,NA,NA,NA,"KT783654",NA,NA,NA,NA,NA,NA,"Neoponera bugabensis","Neoponera","Ponerini","Ponerinae","Formicidae"
"2037981",NA,NA,NA,NA,NA,"MF925895",NA,NA,NA,NA,NA,NA,"Neoponera crenata","Neoponera","Ponerini","Ponerinae","Formicidae"
"2037982",NA,NA,NA,NA,NA,"MF925818",NA,NA,NA,NA,NA,NA,"Neoponera curvinodis","Neoponera","Ponerini","Ponerinae","Formicidae"
"2037983",NA,NA,NA,NA,NA,"MF925945",NA,NA,NA,NA,NA,NA,"Neoponera fiebrigi","Neoponera","Ponerini","Ponerinae","Formicidae"
"264722",NA,NA,NA,NA,NA,"MH532824",NA,NA,NA,NA,NA,NA,"Neoponera inversa","Neoponera","Ponerini","Ponerinae","Formicidae"
"2037984",NA,NA,NA,NA,NA,"MF925968",NA,NA,NA,NA,NA,NA,"Neoponera moesta","Neoponera","Ponerini","Ponerinae","Formicidae"
"2037985",NA,NA,NA,NA,NA,"MF926036",NA,NA,NA,NA,NA,NA,"Neoponera obscuricornis","Neoponera","Ponerini","Ponerinae","Formicidae"
"2292770",NA,NA,NA,NA,NA,"MH532829",NA,NA,NA,NA,NA,NA,"Neoponera solisi","Neoponera","Ponerini","Ponerinae","Formicidae"
"1720228",NA,"MF626118","MF625687","MF626009","MF626227","KT783655",NA,"MF625900","MF626175",NA,"MF626066","MF625957","Neoponera unidentata","Neoponera","Ponerini","Ponerinae","Formicidae"
"1720229",NA,NA,NA,NA,NA,"MF925961",NA,NA,NA,NA,NA,NA,"Neoponera verenae","Neoponera","Ponerini","Ponerinae","Formicidae"
"2037986",NA,"JQ023548",NA,"JN419174","JN675460","MF925948",NA,NA,NA,"JX310639",NA,NA,"Neoponera villosa","Neoponera","Ponerini","Ponerinae","Formicidae"
"613433",NA,"KU145883",NA,"KU146436","KU504959","KU146054",NA,NA,NA,"KU504784",NA,NA,"Odontomachus angulatus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613434",NA,"KU505034",NA,"KU146419","KU504960","KU504877",NA,NA,NA,"KU504785",NA,NA,"Odontomachus animosus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"443813",NA,"KU505035",NA,"KU254516","KU504961","KU504878",NA,NA,NA,"KU504786",NA,NA,"Odontomachus assiniensis","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613435",NA,"KU505036",NA,"KU146407","KU504984","KU145989","KU146242",NA,NA,"KU504787",NA,NA,"Odontomachus banksi","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486639",NA,"KU505037",NA,"EU155466","EU155447","KU985545",NA,NA,NA,"KU504825",NA,NA,"Odontomachus bauri","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486640",NA,"EU155412",NA,"EU155467","EU155448","KU504880",NA,NA,NA,"KU504788",NA,NA,"Odontomachus brunneus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613439",NA,"KU505039",NA,"KU254519","KU504963","KU504881",NA,NA,NA,"KU504789",NA,NA,"Odontomachus caelatus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486641",NA,"EU155413",NA,"EU155468","EU155449","KU504882","KU146267",NA,NA,"JX310604",NA,NA,"Odontomachus cephalotes","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486642",NA,"KU505042",NA,"EU155469","EU155450","KU504883",NA,NA,NA,"KU504791",NA,NA,"Odontomachus chelifer","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613440",NA,"KU505043",NA,"KU254522","KU504966","KU504884",NA,NA,NA,"KU504792",NA,NA,"Odontomachus circulus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"369184","DQ353527","DQ353672","DQ352977","EU155470","EU155451","KU504885",NA,NA,NA,"JX310605",NA,NA,"Odontomachus clarus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"373793","EF012898","EF013026","EF013154","KM579262","KU504968","KU504886","EF013307","EF013469","KU671662","KU504794","KU671725","KU671788","Odontomachus coquereli","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486643",NA,"EU155415",NA,"EU155471","EU155452","KU504887",NA,NA,NA,"KU504795",NA,NA,"Odontomachus erythrocephalus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613442",NA,NA,NA,"KU146381",NA,"KU146026",NA,NA,NA,NA,NA,NA,"Odontomachus floresensis","Odontomachus","Ponerini","Ponerinae","Formicidae"
"219798",NA,"EU155416",NA,"EU155472","EU155453","KU504888",NA,NA,NA,"KU504796",NA,NA,"Odontomachus haematodus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486644",NA,"EU155417",NA,"EU155473","EU155454","KU504889",NA,NA,NA,"KU504797",NA,NA,"Odontomachus hastatus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613445",NA,"KU505064",NA,"KU146444","KU504989","KU504907",NA,NA,NA,"KU504813",NA,NA,"Odontomachus imperator","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613446",NA,"KU505048",NA,"KU146415","KU504972","KU504890","KU146245",NA,NA,"KU504826",NA,NA,"Odontomachus infandus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613447",NA,"KU505049",NA,"KU254530","KU504973","KU504891",NA,NA,NA,"KU504798",NA,NA,"Odontomachus insularis","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613448",NA,"KU505050",NA,"KU254531","KU504974","KU504892",NA,NA,NA,"KU504799",NA,NA,"Odontomachus laticeps","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613449",NA,"KU145881",NA,"KU146434","KU504975","KU504893","KU146262",NA,NA,"KU145961",NA,NA,"Odontomachus latidens","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613451",NA,"KU505052",NA,"KU146413","KU504976","KU146082","KU146247",NA,NA,"KU504801",NA,NA,"Odontomachus malignus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613452",NA,"KU505053",NA,"KU254534","KU504977","KU504895",NA,NA,NA,"KU504802",NA,NA,"Odontomachus meinerti","Odontomachus","Ponerini","Ponerinae","Formicidae"
"1659221",NA,NA,NA,NA,NA,"LC056051",NA,NA,NA,NA,NA,NA,"Odontomachus minangkabau","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613453",NA,"KU505054",NA,NA,"KU504978","KU504897",NA,NA,NA,NA,NA,NA,"Odontomachus montanus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613454",NA,"KU505055",NA,"KU254536","KU504979","KU504898",NA,NA,NA,"KU504804",NA,NA,"Odontomachus monticola","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486645",NA,"EU155418",NA,"EU155474","EU155455","KU504899",NA,NA,NA,"KU504805",NA,NA,"Odontomachus opaciventris","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613457",NA,"KU505057",NA,"KU146391","KU504981","KU504900",NA,NA,NA,"KU145927",NA,NA,"Odontomachus opaculus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613458",NA,"KU505058",NA,"KU254540","KU504982","KU504901",NA,NA,NA,"KU504808",NA,NA,"Odontomachus panamensis","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613459",NA,"KU505059",NA,"KU146389","KU504983","KU504902",NA,NA,NA,"KU504809",NA,NA,"Odontomachus papuanus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"1660395",NA,NA,NA,NA,NA,"LC056045",NA,NA,NA,NA,NA,NA,"Odontomachus pararixosus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"1660396",NA,NA,NA,NA,NA,"LC056052",NA,NA,NA,NA,NA,NA,"Odontomachus procerus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486646",NA,"EU155419",NA,"EU155475","EU155456","KU504903",NA,NA,NA,"KU504810",NA,NA,"Odontomachus relictus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"255797",NA,"KU505061",NA,"KU146451","KU504987","KU504905","KU146243",NA,NA,"KU145986",NA,NA,"Odontomachus rixosus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"371746",NA,"EU155420",NA,"EU155476","EU155457","KU146158","KU146213",NA,NA,"KU504827",NA,NA,"Odontomachus ruficeps","Odontomachus","Ponerini","Ponerinae","Formicidae"
"486647",NA,"EU155421",NA,"EU155477","EU155458","KU504906","KU146253",NA,NA,"KU504812",NA,NA,"Odontomachus ruginodis","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613462",NA,"KU145860",NA,"KU146405","KU146316","KU146027",NA,NA,NA,NA,NA,NA,"Odontomachus saevissimus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613463",NA,"KU505065",NA,"KU254546",NA,"KU504908",NA,NA,NA,"KU504814",NA,NA,"Odontomachus scalptus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"451825",NA,"JQ023526",NA,"KU146439","JN675430","KU504909","KU146266",NA,NA,"JX310606",NA,NA,"Odontomachus simillimus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613468",NA,"KU145895",NA,"KU146449","KU146362","KU146080","KU146272",NA,NA,"KU145984",NA,NA,"Odontomachus testaceus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"373794","EU042006","DQ401005",NA,"KM579263","KU504992","KU504910",NA,NA,NA,"KU504816","KM578984",NA,"Odontomachus troglodytes","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613469",NA,"KU145879",NA,"KU146429","KU504993","KU146183","KU146258",NA,NA,"KU145921",NA,NA,"Odontomachus turneri","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613470",NA,"KU505068",NA,"KU146447","KU504994","KU146106","KU146271",NA,NA,"KU504817",NA,NA,"Odontomachus tyrannicus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"613472",NA,"KU505069",NA,"KU254550","KU504995","KU504912",NA,NA,NA,"KU504818",NA,NA,"Odontomachus yucatecus","Odontomachus","Ponerini","Ponerinae","Formicidae"
"369187","EF012899","EF013027","DQ352978","EU155478","EU155459","DQ353399","EF013308","EF013470","MF626176","JX310607","MF626067","MF625958","Odontoponera transversa","Odontoponera","Ponerini","Ponerinae","Formicidae"
"613569",NA,"JQ023541",NA,"JN419166","JN675431","KF371264",NA,NA,NA,"JX310608",NA,NA,"Pachycondyla aenescens","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613574",NA,NA,NA,"JN419178","JN675432",NA,NA,NA,NA,"JX310609",NA,NA,"Pachycondyla amblyops","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"219800",NA,"JQ023544",NA,"JN419171","JN675434",NA,NA,NA,NA,"JX310611",NA,NA,"Pachycondyla apicalis","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613593",NA,NA,NA,"JN419175","JN675436",NA,NA,NA,NA,"JX310613",NA,NA,"Pachycondyla berthoudi","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613604",NA,"JQ023545",NA,"JN419172","JN675437",NA,NA,NA,NA,"JX310614",NA,NA,"Pachycondyla carinulata","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613608",NA,"JQ023543",NA,"JN419170","JN675438",NA,NA,NA,NA,"JX310615",NA,NA,"Pachycondyla castanea","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"255799",NA,NA,NA,"JN419156","JN675439","KC685047",NA,NA,NA,"JX310616",NA,NA,"Pachycondyla chinensis","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613619",NA,"JQ023550",NA,"JN419181","JN675440",NA,NA,NA,NA,"JX310617",NA,NA,"Pachycondyla commutata","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613620",NA,NA,NA,NA,NA,"DQ176159",NA,NA,NA,NA,NA,NA,"Pachycondyla comorensis","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613627",NA,"JQ023533",NA,"JN419158","JN675442",NA,NA,NA,NA,"JX310619",NA,NA,"Pachycondyla crassinoda","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613648",NA,"JQ023546",NA,"JN419180","JN675443",NA,NA,NA,NA,"JX310620",NA,NA,"Pachycondyla fauveli","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613668",NA,"JQ023538",NA,"JN419163","JN675444","MF925954",NA,NA,NA,"JX310621",NA,NA,"Pachycondyla harpax","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613678",NA,"JQ023539",NA,"JN419164","JN675445",NA,NA,NA,NA,"JX310623",NA,NA,"Pachycondyla impressa","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613685",NA,NA,NA,NA,NA,"GQ264573",NA,NA,NA,NA,NA,NA,"Pachycondyla javana","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613703",NA,NA,NA,NA,NA,"KC419359",NA,NA,NA,NA,NA,NA,"Pachycondyla lineaticeps","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"316285",NA,NA,NA,NA,NA,"GQ264582",NA,NA,NA,NA,NA,NA,"Pachycondyla luteipes","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613713",NA,"JQ023551",NA,"JN419182","JN675447",NA,NA,NA,NA,"JX310625",NA,NA,"Pachycondyla marginata","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613725",NA,NA,NA,NA,NA,"GQ264596",NA,NA,NA,NA,NA,NA,"Pachycondyla nigrita","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613760",NA,NA,NA,"JN419169","JN675448",NA,NA,NA,NA,"JX310626",NA,NA,"Pachycondyla rubra","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613777",NA,NA,NA,NA,NA,"LN609172",NA,NA,NA,NA,NA,NA,"Pachycondyla senegalensis","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613778",NA,"JQ023532",NA,"JN419157","JN675450",NA,NA,NA,NA,"JX310628",NA,NA,"Pachycondyla sennaarensis","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"411771","EF012904","EF013032","EF013160","JN419150","EF013612","DQ176229","EF013313","EF013475",NA,"JX310629",NA,NA,"Pachycondyla sikorae","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"369195","DQ353523","DQ353617","DQ352869","DQ353131","JN675456","DQ353336",NA,NA,NA,"JX310635",NA,NA,"Pachycondyla stigma","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613793",NA,NA,NA,NA,NA,"MF926017",NA,NA,NA,NA,NA,NA,"Pachycondyla striata","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"373796",NA,"DQ401007",NA,"JN419176","JN675457",NA,NA,NA,NA,"JX310636",NA,NA,"Pachycondyla tarsata","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613827",NA,"JQ023547",NA,"JN419173","JN675458",NA,NA,NA,NA,"JX310637",NA,NA,"Pachycondyla unidentata","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613831",NA,"JQ023530",NA,"JN419154","JN675459",NA,NA,NA,NA,"JX310638",NA,NA,"Pachycondyla variolosa","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"613840",NA,"JQ023529",NA,"JN419153","JN675461","DQ176299",NA,NA,NA,"JX310640",NA,NA,"Pachycondyla wasmannii","Pachycondyla","Ponerini","Ponerinae","Formicidae"
"1885324",NA,NA,NA,NA,NA,"KU504913",NA,NA,NA,NA,NA,NA,"Paltothyreus tarsatus","Paltothyreus","Ponerini","Ponerinae","Formicidae"
"1932950",NA,"MF626119","MF625688","MF626010","MF626228",NA,NA,"MF625901","MF626177",NA,"MF626068","MF625959","Parvaponera darwinii","Parvaponera","Ponerini","Ponerinae","Formicidae"
"373798",NA,"DQ401009",NA,"KU254552",NA,NA,NA,NA,NA,NA,NA,NA,"Phrynoponera bequaerti","Phrynoponera","Ponerini","Ponerinae","Formicidae"
"615737",NA,"JQ023552",NA,"KU254553","JN675462","KU504914",NA,NA,NA,"JX310641",NA,NA,"Phrynoponera gabonensis","Phrynoponera","Ponerini","Ponerinae","Formicidae"
"2233917",NA,"MF626121","MF625690","MF626012","MF626230",NA,NA,"MF625903","MF626179",NA,"MF626070","MF625961","Phrynoponera pulchella","Phrynoponera","Ponerini","Ponerinae","Formicidae"
"1545954",NA,NA,NA,NA,NA,"LN609129",NA,NA,NA,NA,NA,NA,"Phrynoponera transversa","Phrynoponera","Ponerini","Ponerinae","Formicidae"
"373800",NA,"DQ401014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plectroctena mandibularis","Plectroctena","Ponerini","Ponerinae","Formicidae"
"615863",NA,NA,NA,"JN419184","JN675463",NA,NA,NA,NA,"JX310646",NA,NA,"Plectroctena minor","Plectroctena","Ponerini","Ponerinae","Formicidae"
"411776","EF012913","EF013041","EF013169","EU155480","EU155461","KU504915","EF013324","EF013486","MF626182","JX310647","MF626073","MF625964","Plectroctena ugandensis","Plectroctena","Ponerini","Ponerinae","Formicidae"
"616622",NA,NA,NA,NA,NA,"KX054495",NA,NA,NA,NA,NA,NA,"Ponera bableti","Ponera","Ponerini","Ponerinae","Formicidae"
"616633",NA,NA,NA,NA,NA,"GU709779",NA,NA,NA,NA,NA,NA,"Ponera exotica","Ponera","Ponerini","Ponerinae","Formicidae"
"616646",NA,"JQ023553",NA,"JN419185","JN675464","KR890935",NA,NA,NA,NA,NA,NA,"Ponera pennsylvanica","Ponera","Ponerini","Ponerinae","Formicidae"
"616653",NA,"MF626123","MF625692","KM579303","MF626232","KX054499",NA,"MF625905","MF626183",NA,"MF626074","MF625965","Ponera swezeyi","Ponera","Ponerini","Ponerinae","Formicidae"
"2233923",NA,"MF626128","MF625697","MF626019","MF626237",NA,NA,"MF625910","MF626190",NA,"MF626081","MF625972","Promyopias silvestrii","Promyopias","Ponerini","Ponerinae","Formicidae"
"373802","EF012926","EF013054","EF013182","JN419187","JN675466",NA,"EF013338","EF013500","MF626196","JX310649","MF626087","MF625978","Psalidomyrmex procerus","Psalidomyrmex","Ponerini","Ponerinae","Formicidae"
"1885326",NA,"JQ023527",NA,"JN419151","JN675449","KU504916",NA,NA,NA,"JX310627",NA,NA,"Pseudoneoponera rufipes","Pseudoneoponera","Ponerini","Ponerinae","Formicidae"
"1720231",NA,"MF626134","MF625703","MF626025","MF626243","KT783653",NA,"MF625916","MF626197",NA,"MF626088","MF625979","Pseudoponera stigma","Pseudoponera","Ponerini","Ponerinae","Formicidae"
"373804",NA,"DQ401024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Streblognathus aethiopicus","Streblognathus","Ponerini","Ponerinae","Formicidae"
"625442",NA,"MF626135","MF625704","MF626026","JN675470","KU504917",NA,"MF625917","MF626200","JX310653","MF626091","MF625982","Streblognathus peetersi","Streblognathus","Ponerini","Ponerinae","Formicidae"
"411727","EF012946","EF013074","EF013202","EF013782","EF013654","KM224755","EF013363","EF013525","MF626201",NA,"MF626092","MF625983","Thaumatomyrmex atrox","Thaumatomyrmex","Thaumatomyrmecini","Ponerinae","Formicidae"
"411781","EF012922","EF013050","EF013178","EF013758","EF013630",NA,"EF013333","EF013495","MF626186",NA,"MF626077","MF625968","Probolomyrmex tani","Probolomyrmex","Probolomyrmecini","Proceratiinae","Formicidae"
"443822",NA,NA,NA,NA,NA,"EF609816",NA,NA,NA,NA,NA,NA,"Discothyrea berlita","Discothyrea","Proceratiini","Proceratiinae","Formicidae"
"609323",NA,"KU671446","KU672070","KU671599","KU671548",NA,NA,"KU671497","KU671658",NA,"KU671721","KU671784","Discothyrea testacea","Discothyrea","Proceratiini","Proceratiinae","Formicidae"
"443839",NA,"MF626126","MF625695","MF626017","MF626235","EF610176",NA,"MF625908","MF626188",NA,"MF626079","MF625970","Proceratium avium","Proceratium","Proceratiini","Proceratiinae","Formicidae"
"621614",NA,NA,NA,NA,NA,"KM224736",NA,NA,NA,NA,NA,NA,"Proceratium micrommatum","Proceratium","Proceratiini","Proceratiinae","Formicidae"
"621628",NA,"MF626127","MF625696","MF626018","MF626236",NA,NA,"MF625909","MF626189",NA,"MF626080","MF625971","Proceratium silaceum","Proceratium","Proceratiini","Proceratiinae","Formicidae"
"292134","AY703490","AY703557","AY703691","AY703624","AY703758",NA,"EF013335","EF013497","KJ861146","KJ860915","KJ861757","KJ860486","Proceratium stictum","Proceratium","Proceratiini","Proceratiinae","Formicidae"
"219793","AY703517","AY703584","AY703718","KR828975","KR829348",NA,"EF013291","EF013453","KR829767","KR830182","KR830598","KR830389","Myrcidris epicharis","Myrcidris",NA,"Pseudomyrmecinae","Formicidae"
"600683",NA,"KR828818","KR829191","KR828977","KR829350",NA,NA,"KR829564","KR829769","KR830184","KR830600","KR830391","Pseudomyrmex acanthobius","Pseudomyrmex",NA,"Pseudomyrmecinae","Formicidae"
"292150","AY703518","AY703585","DQ352945","KR828978","KR829351","DQ353401",NA,"KR829565","KR829770","KR830185","KR830601","KR830392","Pseudomyrmex apache","Pseudomyrmex",NA,"Pseudomyrmecinae","Formicidae"
"600690",NA,"KR828819","KR829192","KR828979","KR829352",NA,NA,"KR829566","KR829771","KR830186","KR830602","KR830393","Pseudomyrmex atripes","Pseudomyrmex",NA,"Pseudomyrmecinae","Formicidae"
"600693",NA,"KR828820","KR829193","KR828980","KR829353",NA,NA,"KR829567","KR829772","KR830187","KR830603","KR830394","Pseudomyrmex beccarii","Pseudomyrmex",NA,"Pseudomyrmecinae","Formicidae"
"292151","AY703519","AY703586","AY703720","KR828981","KR829354","KT783645",NA,"KR829568","KR829773","KR830188","KR830604","KR830395","Pseudomyrmex boopis","Pseudomyrmex",NA,"Pseudomyrmecinae","Formicidae"
"600696",NA,"KR828821","KR829194","KR828982","KR829355",NA,NA,"KR829569","KR829774","KR830189","KR830605","KR830396","Pseudomyrmex caeciliae","Pseudomyrmex",NA,"Pseudomyrmecinae","Formicidae"
